time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4000000000000017,-2.732286466409429,-0.30478406470666813,15.773904058726975,6.195603576678774,0.2530225904630461,0.0,-3.621242455690704,-0.7709625917234685,4.546432266037707,0.02420201684111226,0.03788596269244976,0.0,451.0255359818172,450.7339537647136,451.15522122787735,451.00602175285564
2.4600000000000017,-2.9546099552519314,-0.35266746635824975,16.047535786818916,6.19707675052593,0.25552501691892004,0.0,-3.789798932595481,-0.8249867996191446,4.574183948098515,0.0252454984117683,0.04842234079632974,0.0,448.3755247518063,449.2317393116684,448.79319321011553,448.87797355051356
2.520000000000002,-3.1885718354746033,-0.40423955573257053,16.328330136131587,6.198650969599811,0.2584646203185894,0.0,-4.009083947546671,-0.8937908029492306,4.784248801979934,0.028149430892764424,0.05011134018828648,0.0,504.5408560308557,504.66396955509794,505.94390243753514,506.15301125239455
2.580000000000002,-3.434362683344364,-0.4594477449896261,16.616333672840014,6.200498425910368,0.2615271591253183,0.0,-4.184260651029699,-0.9462861154332715,4.815345820712464,0.035609320848283645,0.052841491049126645,0.0,453.0810268171566,453.30211566965,454.1943667265345,454.7926629592961
2.640000000000002,-3.691331807327046,-0.5179478232714789,16.908333686256995,6.20270950647032,0.2646034572001881,0.0,-4.381641101198297,-1.0034311670294722,4.91707615023583,0.039225840031886616,0.047932253935068676,0.0,477.5005958243082,477.12735725338166,476.67386958311107,476.95072936003737
2.700000000000002,-3.958702667127269,-0.5793780532387162,17.2007721135222,6.204673965536507,0.26713725162186375,0.0,-4.531143524752147,-1.0440982387928834,4.830945047392231,0.014804155602144415,0.027271940311192046,0.0,417.84911171492575,416.0447462514856,419.745929990236,417.62113480341435
2.760000000000002,-4.235873780420314,-0.6434408319366065,17.49078590550994,6.205661150454159,0.2687101208708853,0.0,-4.708145133040315,-1.091228302796271,4.83579493494145,0.019562119719992756,0.024011284132448994,0.0,448.8686009584947,448.603992261696,447.6403910728676,448.02739048077905
2.820000000000002,-4.52343446493428,-0.7102309961876573,17.779995831646534,6.206491344948462,0.269925128990514,0.0,-4.877498102226381,-1.1350243162027156,4.804341577005038,-0.0012098801021220877,0.011404011785533137,0.0,437.1850353834813,436.1330813654659,438.52742209214745,436.7981165307926
2.880000000000002,-4.823044490933526,-0.7801452942851654,18.073869194848445,6.2060774330388035,0.27241081707832127,0.0,-5.109575356387374,-1.1953813655471257,4.9900209229233745,-0.0218140171530112,0.07143665652823902,0.0,503.39456382097603,507.72125068953267,504.98623792442004,503.4976332888783
2.940000000000002,-5.134719267132236,-0.8531521624589417,18.371831651684616,6.2048721168679,0.27685597249107285,0.0,-5.280111179785682,-1.2382733643604025,4.941780043376724,-0.016843912025269962,0.07891552223778368,0.0,435.7116401408385,436.3409682259294,434.33395758754847,434.75070259596276
3.000000000000002,-5.45791124707047,-0.9290729485933428,18.670951283505605,6.203701681794124,0.28161768586730673,0.0,-5.493396616941904,-1.292456829141142,5.027781673264946,-0.025450813947434307,0.08023948054138115,0.0,479.03429399398374,479.13952516568725,479.1096147976709,478.4547147583156
3.0600000000000023,-5.794490385465225,-1.0083929265133673,18.976725660319204,6.202092137349327,0.28620504761886867,0.0,-5.726294972703612,-1.3516105219447576,5.163256698801462,-0.029727628691710497,0.0675527144503488,0.0,496.0371155332585,495.10831180102474,496.70135766837325,496.3874667043754
3.1200000000000023,-6.143837102213443,-1.0909246147424747,19.286013723914767,6.200492762313392,0.29085590765035896,0.0,-5.919114380935821,-1.3995592256843308,5.145791676602082,-0.02113027319793986,0.0923172846558909,0.0,449.8888489957785,451.8945076984198,451.9687160479882,452.6611106924623
3.1800000000000024,-6.50535628747436,-1.1764880967196258,19.59576327210238,6.198936582172529,0.29682164298497504,0.0,-6.1320967406918205,-1.452622334129574,5.17823271740251,-0.03788671233570179,0.11079680984804086,0.0,468.44149169182,469.88440403412733,469.1823082364204,467.87910734122835
3.2400000000000024,-6.8790823331335975,-1.2650635190290866,19.905009769102648,6.196616553800329,0.303493989858997,0.0,-6.3261442351076855,-1.5000460450110966,5.129434873196719,-0.040275132963404355,0.11201071806747483,0.0,444.89717559038763,445.0075156645825,444.6828547278144,444.4863760569203
3.3000000000000025,-7.263383496993584,-1.356181217607694,20.20737756444763,6.194440559877904,0.3102035909095555,0.0,-6.48473106767527,-1.5373888004226355,4.949733267510769,-0.02926193435843772,0.11145639163513134,0.0,400.05496313115884,400.0170813112744,399.96779712125925,400.96909173125
3.3600000000000025,-7.657808803310307,-1.4496940951586064,20.500366313289934,6.192556230002568,0.31681474335491977,0.0,-6.663584154001273,-1.579842851826046,4.816471455981442,-0.03607902956750981,0.10751791802652685,0.0,417.4573665487368,417.12505035448993,416.15809532336135,415.5603568077913
3.4200000000000026,-8.06372701765725,-1.5459485415488352,20.78714989555926,6.190603625634896,0.32353158480459143,0.0,-6.867779203905796,-1.628771436799664,4.742480099019802,-0.026274530824933116,0.11958543817815544,0.0,436.60419226530826,437.62137121991395,437.3714115408499,438.1870033489033
